RSVPID,AlumniID,EventID,RSVPStatus,RSVPDate,GuestCount,SpecialRequirements,CheckInStatus
RSP004229,ALM00881,EVT00130,Not Responded,2024-12-28,2,,No
RSP004230,ALM00767,EVT00086,Confirmed,2023-11-06,4,,Yes
RSP004231,ALM01483,EVT00083,Declined,2026-04-06,3,,Yes
RSP004232,ALM00629,EVT00072,Confirmed,2023-12-16,2,,No
RSP004233,ALM01943,EVT00058,Declined,2024-12-25,4,,No
RSP004234,ALM02540,EVT00128,Tentative,2025-07-27,1,Vegan,Yes
RSP004235,ALM01220,EVT00143,Confirmed,2025-04-01,0,,Not Yet
RSP004236,ALM02717,EVT00043,Confirmed,2026-03-14,0,Vegan,No
RSP004237,ALM02191,EVT00085,Declined,2025-08-10,3,Wheelchair Access,Yes
RSP004238,ALM02671,EVT00127,Confirmed,2024-11-17,2,,Yes
RSP004239,ALM03087,EVT00077,Confirmed,2025-06-16,0,,No
RSP004240,ALM00871,EVT00062,Confirmed,2025-08-15,0,,Not Yet
RSP004241,ALM02894,EVT00040,Declined,2026-01-20,2,Wheelchair Access,Not Yet
RSP004242,ALM01926,EVT00118,Not Responded,2025-08-19,3,Vegetarian,No
RSP004243,ALM03429,EVT00001,Confirmed,2024-09-13,1,Vegan,No
RSP004244,ALM01623,EVT00112,Confirmed,2026-01-23,2,,No
RSP004245,ALM00329,EVT00025,Declined,2025-10-13,4,Vegetarian,Yes
RSP004246,ALM00219,EVT00034,Tentative,2024-11-13,3,,Yes
RSP004247,ALM00298,EVT00134,Tentative,2025-12-11,0,,Yes
RSP004248,ALM03388,EVT00017,Not Responded,2024-11-02,0,,No
RSP004249,ALM03071,EVT00009,Confirmed,2025-06-14,0,,No
RSP004250,ALM03180,EVT00017,Tentative,2024-10-25,0,,Not Yet
RSP004251,ALM02373,EVT00086,Not Responded,2023-10-15,0,,Yes
RSP004252,ALM00999,EVT00145,Confirmed,2024-11-11,3,,Yes
RSP004253,ALM00182,EVT00141,Confirmed,2024-04-14,2,Wheelchair Access,Yes
RSP004254,ALM00636,EVT00062,Confirmed,2025-09-03,3,,Yes
RSP004255,ALM00847,EVT00055,Not Responded,2026-02-20,1,,Not Yet
RSP004256,ALM02920,EVT00081,Tentative,2023-11-24,0,,Yes
RSP004257,ALM00605,EVT00083,Confirmed,2026-03-07,2,Wheelchair Access,Yes
RSP004258,ALM01990,EVT00013,Not Responded,2024-11-20,1,,Yes
RSP004259,ALM02029,EVT00125,Confirmed,2024-06-12,0,,Not Yet
RSP004260,ALM01944,EVT00023,Confirmed,2024-12-17,2,,Yes
RSP004261,ALM01262,EVT00147,Confirmed,2025-02-11,1,,No
RSP004262,ALM00294,EVT00057,Tentative,2026-03-07,2,,Yes
RSP004263,ALM01416,EVT00118,Tentative,2025-09-10,0,,Yes
RSP004264,ALM01230,EVT00025,Confirmed,2025-11-01,0,Gluten-Free,Yes
RSP004265,ALM02362,EVT00058,Tentative,2024-12-08,1,,Yes
RSP004266,ALM02484,EVT00010,Confirmed,2025-11-27,0,,Yes
RSP004267,ALM01441,EVT00035,Confirmed,2025-06-18,2,,Not Yet
RSP004268,ALM00929,EVT00146,Confirmed,2025-09-19,0,,Yes
RSP004269,ALM00710,EVT00102,Declined,2024-12-29,1,,Yes
RSP004270,ALM02902,EVT00137,Declined,2024-02-09,4,,Not Yet
RSP004271,ALM03113,EVT00032,Declined,2024-10-02,3,,Not Yet
RSP004272,ALM00831,EVT00014,Confirmed,2025-04-13,0,Vegetarian,Not Yet
RSP004273,ALM02987,EVT00008,Confirmed,2024-02-28,4,,No
RSP004274,ALM02270,EVT00059,Confirmed,2024-08-30,3,,Yes
RSP004275,ALM02337,EVT00108,Not Responded,2025-11-09,1,,No
RSP004276,ALM02780,EVT00011,Confirmed,2023-10-01,2,,Yes
RSP004277,ALM02296,EVT00048,Confirmed,2024-05-12,4,,Yes
RSP004278,ALM02369,EVT00122,Declined,2024-04-11,4,,Not Yet
RSP004279,ALM00839,EVT00130,Tentative,2025-01-05,2,,Yes
RSP004280,ALM01157,EVT00029,Not Responded,2024-04-29,2,,No
RSP004281,ALM00845,EVT00148,Declined,2024-05-11,4,,No
RSP004282,ALM02706,EVT00077,Not Responded,2025-08-04,4,Vegan,No
RSP004283,ALM02607,EVT00105,Confirmed,2025-03-17,3,,No
RSP004284,ALM00263,EVT00117,Confirmed,2024-12-09,3,,Not Yet
RSP004285,ALM00709,EVT00096,Declined,2024-09-04,1,Gluten-Free,Yes
RSP004286,ALM01311,EVT00063,Confirmed,2024-03-28,1,,Yes
RSP004287,ALM01013,EVT00120,Confirmed,2025-12-20,0,,Yes
RSP004288,ALM00203,EVT00070,Declined,2023-11-05,1,,Yes
RSP004289,ALM01314,EVT00087,Confirmed,2025-03-30,0,Gluten-Free,Yes
RSP004290,ALM03282,EVT00080,Not Responded,2025-07-10,4,,No
RSP004291,ALM02121,EVT00055,Tentative,2026-03-09,3,,Not Yet
RSP004292,ALM03086,EVT00001,Confirmed,2024-09-11,2,,Yes
RSP004293,ALM01528,EVT00150,Confirmed,2026-02-08,0,,Yes
RSP004294,ALM00965,EVT00107,Declined,2024-07-09,0,,No
RSP004295,ALM01793,EVT00123,Confirmed,2024-10-29,0,,Yes
RSP004296,ALM00252,EVT00036,Tentative,2023-09-24,2,Vegan,Not Yet
RSP004297,ALM01246,EVT00119,Declined,2025-07-01,2,,Yes
RSP004298,ALM01250,EVT00087,Confirmed,2025-04-12,0,,Yes
RSP004299,ALM01836,EVT00020,Confirmed,2024-09-12,3,Vegetarian,Not Yet
RSP004300,ALM02545,EVT00001,Declined,2024-08-07,0,,Not Yet
RSP004301,ALM01030,EVT00048,Not Responded,2024-06-20,4,,No
RSP004302,ALM00586,EVT00045,Declined,2025-10-31,3,,No
RSP004303,ALM03418,EVT00135,Not Responded,2024-04-30,4,,Yes
RSP004304,ALM03273,EVT00103,Not Responded,2025-12-02,4,,Yes
RSP004305,ALM00545,EVT00124,Not Responded,2024-04-26,4,,Yes
RSP004306,ALM03012,EVT00007,Tentative,2024-10-15,1,,No
RSP004307,ALM00338,EVT00143,Confirmed,2025-05-09,1,,Yes
RSP004308,ALM03262,EVT00080,Declined,2025-08-01,2,,Yes
RSP004309,ALM02388,EVT00010,Declined,2025-11-26,3,,Not Yet
RSP004310,ALM01647,EVT00043,Confirmed,2026-03-02,2,,Yes
RSP004311,ALM02093,EVT00086,Not Responded,2023-11-29,4,,Not Yet
RSP004312,ALM00322,EVT00108,Declined,2025-11-06,0,Vegan,Yes
RSP004313,ALM00846,EVT00121,Tentative,2024-01-11,0,Vegetarian,Not Yet
RSP004314,ALM00173,EVT00095,Declined,2025-04-17,3,Wheelchair Access,No
RSP004315,ALM00131,EVT00150,Confirmed,2026-02-10,0,Gluten-Free,No
RSP004316,ALM00960,EVT00079,Confirmed,2025-08-19,1,Gluten-Free,No
RSP004317,ALM02395,EVT00054,Confirmed,2024-03-15,1,,Yes
RSP004318,ALM00568,EVT00021,Not Responded,2026-01-01,1,,Yes
RSP004319,ALM00611,EVT00032,Tentative,2024-09-26,0,,Yes
RSP004320,ALM01860,EVT00117,Not Responded,2024-11-16,3,,Not Yet
RSP004321,ALM00506,EVT00078,Not Responded,2024-06-27,0,,Yes
RSP004322,ALM00726,EVT00006,Confirmed,2024-08-18,0,,No
RSP004323,ALM03336,EVT00057,Confirmed,2026-02-17,1,Gluten-Free,Not Yet
RSP004324,ALM02486,EVT00073,Confirmed,2025-01-29,2,Vegetarian,Not Yet
RSP004325,ALM01637,EVT00138,Confirmed,2023-12-27,2,,No
RSP004326,ALM00410,EVT00102,Confirmed,2024-12-28,1,,Not Yet
RSP004327,ALM01345,EVT00058,Declined,2024-12-20,0,,Yes
RSP004328,ALM03329,EVT00141,Not Responded,2024-04-26,2,,Not Yet
RSP004329,ALM00545,EVT00143,Declined,2025-05-03,2,,Yes
RSP004330,ALM02194,EVT00124,Tentative,2024-05-08,0,Wheelchair Access,No
RSP004331,ALM01453,EVT00019,Confirmed,2024-03-29,4,,Yes
RSP004332,ALM03187,EVT00074,Not Responded,2024-11-12,2,,Yes
RSP004333,ALM03491,EVT00067,Not Responded,2023-12-09,0,,Yes
RSP004334,ALM00802,EVT00076,Not Responded,2025-06-17,3,,Not Yet
RSP004335,ALM01776,EVT00013,Confirmed,2024-10-30,2,,Not Yet
RSP004336,ALM00742,EVT00081,Tentative,2024-01-03,1,,Yes
RSP004337,ALM00974,EVT00136,Tentative,2024-09-18,2,,Yes
RSP004338,ALM03192,EVT00078,Not Responded,2024-05-30,0,,Yes
RSP004339,ALM03363,EVT00007,Confirmed,2024-10-01,0,,Not Yet
RSP004340,ALM03418,EVT00134,Not Responded,2025-12-04,1,Gluten-Free,Yes
RSP004341,ALM01086,EVT00069,Confirmed,2024-03-29,1,,Yes
RSP004342,ALM02881,EVT00031,Tentative,2025-10-12,3,,Not Yet
RSP004343,ALM02329,EVT00126,Declined,2025-02-17,0,,Yes
RSP004344,ALM00180,EVT00097,Declined,2024-08-05,3,,Yes
RSP004345,ALM00041,EVT00050,Not Responded,2026-01-09,4,,No
RSP004346,ALM02359,EVT00104,Confirmed,2025-10-15,4,Gluten-Free,Yes
RSP004347,ALM00646,EVT00150,Not Responded,2026-02-01,1,Gluten-Free,Yes
RSP004348,ALM01686,EVT00110,Confirmed,2024-08-28,3,Vegetarian,Yes
RSP004349,ALM00390,EVT00057,Confirmed,2026-03-06,4,,Not Yet
RSP004350,ALM01335,EVT00052,Tentative,2025-12-03,4,Wheelchair Access,Not Yet
RSP004351,ALM02273,EVT00142,Not Responded,2026-02-18,3,,Yes
RSP004352,ALM01390,EVT00049,Confirmed,2024-06-04,1,,Not Yet
RSP004353,ALM00187,EVT00121,Confirmed,2023-12-25,2,Vegetarian,Yes
RSP004354,ALM02635,EVT00011,Confirmed,2023-09-06,4,Vegan,Yes
RSP004355,ALM01137,EVT00062,Confirmed,2025-09-13,2,Vegan,Yes
RSP004356,ALM02467,EVT00146,Confirmed,2025-09-13,2,,No
RSP004357,ALM01081,EVT00142,Declined,2026-03-16,2,,Not Yet
RSP004358,ALM03257,EVT00079,Tentative,2025-09-18,4,Vegetarian,Yes
RSP004359,ALM02503,EVT00071,Declined,2026-03-03,0,,Yes
RSP004360,ALM00879,EVT00067,Confirmed,2023-12-21,2,,No
RSP004361,ALM01693,EVT00050,Confirmed,2026-01-30,2,Gluten-Free,No
RSP004362,ALM01237,EVT00142,Confirmed,2026-03-15,3,,Yes
RSP004363,ALM00121,EVT00023,Not Responded,2024-12-29,3,,No
RSP004364,ALM03317,EVT00020,Confirmed,2024-08-25,3,,No
RSP004365,ALM03037,EVT00109,Declined,2024-02-08,1,,Yes
RSP004366,ALM01438,EVT00140,Confirmed,2024-02-14,1,Vegetarian,Yes
RSP004367,ALM00274,EVT00018,Not Responded,2024-07-20,4,,No
RSP004368,ALM01084,EVT00076,Confirmed,2025-05-06,3,Vegan,Not Yet
RSP004369,ALM03467,EVT00101,Tentative,2025-03-30,1,Vegetarian,Not Yet
RSP004370,ALM00242,EVT00036,Confirmed,2023-11-07,4,,Yes
RSP004371,ALM01691,EVT00142,Tentative,2026-02-27,3,,Yes
RSP004372,ALM02923,EVT00035,Confirmed,2025-06-06,3,,Yes
RSP004373,ALM03417,EVT00070,Not Responded,2023-10-24,4,,Yes
RSP004374,ALM01635,EVT00106,Declined,2025-02-27,4,,No
RSP004375,ALM03428,EVT00076,Confirmed,2025-06-09,3,,Not Yet
RSP004376,ALM00361,EVT00108,Declined,2025-11-15,3,Vegan,No
RSP004377,ALM00359,EVT00140,Confirmed,2024-01-02,1,,Not Yet
RSP004378,ALM00888,EVT00005,Not Responded,2024-12-16,2,,Not Yet
RSP004379,ALM00811,EVT00087,Not Responded,2025-03-26,3,,No
RSP004380,ALM03258,EVT00146,Tentative,2025-09-17,1,,No
RSP004381,ALM00494,EVT00083,Confirmed,2026-02-23,2,,No
RSP004382,ALM01609,EVT00116,Tentative,2026-03-06,4,,No
RSP004383,ALM03064,EVT00127,Confirmed,2024-12-12,0,,Yes
RSP004384,ALM02142,EVT00036,Not Responded,2023-10-22,3,,Not Yet
RSP004385,ALM02689,EVT00149,Not Responded,2025-05-26,0,,Yes
RSP004386,ALM02129,EVT00082,Declined,2025-09-10,1,,Yes
RSP004387,ALM01571,EVT00052,Confirmed,2025-11-25,0,,Yes
RSP004388,ALM01454,EVT00095,Tentative,2025-05-16,0,,No
RSP004389,ALM00153,EVT00082,Confirmed,2025-09-20,0,,Yes
RSP004390,ALM01788,EVT00012,Confirmed,2025-05-19,4,,Yes
RSP004391,ALM03474,EVT00117,Tentative,2024-11-02,0,Vegetarian,No
RSP004392,ALM02995,EVT00003,Confirmed,2025-11-16,1,,Not Yet
RSP004393,ALM01476,EVT00129,Not Responded,2026-03-22,0,,No
RSP004394,ALM03262,EVT00012,Not Responded,2025-06-11,3,Vegan,No
RSP004395,ALM00190,EVT00031,Not Responded,2025-11-04,4,,Yes
RSP004396,ALM02486,EVT00067,Confirmed,2023-12-20,3,,Yes
RSP004397,ALM00409,EVT00013,Confirmed,2024-11-11,4,,Yes
RSP004398,ALM01541,EVT00002,Not Responded,2024-09-28,2,Gluten-Free,Not Yet
RSP004399,ALM01033,EVT00048,Declined,2024-05-31,1,,Yes
RSP004400,ALM03047,EVT00061,Confirmed,2026-02-04,0,Wheelchair Access,No
RSP004401,ALM00619,EVT00031,Not Responded,2025-10-18,2,,No
RSP004402,ALM00921,EVT00005,Confirmed,2025-01-10,4,,Yes
RSP004403,ALM01581,EVT00120,Confirmed,2026-01-12,1,,No
RSP004404,ALM02956,EVT00072,Confirmed,2023-12-24,3,,Yes
RSP004405,ALM00997,EVT00060,Declined,2024-01-05,0,Wheelchair Access,Yes
RSP004406,ALM00777,EVT00014,Confirmed,2025-05-20,4,Vegetarian,Yes
RSP004407,ALM01422,EVT00017,Confirmed,2024-11-05,4,Wheelchair Access,Yes
RSP004408,ALM01695,EVT00087,Not Responded,2025-04-09,4,,Not Yet
RSP004409,ALM01844,EVT00104,Confirmed,2025-11-25,1,,Not Yet
RSP004410,ALM01724,EVT00007,Not Responded,2024-10-25,1,Vegetarian,No
RSP004411,ALM03050,EVT00126,Confirmed,2025-03-18,4,,No
RSP004412,ALM00659,EVT00149,Declined,2025-07-08,2,,No
RSP004413,ALM01022,EVT00050,Declined,2025-12-23,4,,Yes
RSP004414,ALM00190,EVT00061,Confirmed,2026-03-09,0,Vegetarian,Yes
RSP004415,ALM02259,EVT00059,Confirmed,2024-10-04,0,,Yes
RSP004416,ALM02018,EVT00068,Declined,2023-12-30,3,,Not Yet
RSP004417,ALM02536,EVT00114,Tentative,2023-11-06,1,,Yes
RSP004418,ALM03193,EVT00089,Confirmed,2025-01-31,2,,Not Yet
RSP004419,ALM01650,EVT00070,Not Responded,2023-10-08,3,Vegan,Yes
RSP004420,ALM00492,EVT00093,Confirmed,2025-06-21,0,Vegan,Yes
RSP004421,ALM02001,EVT00072,Tentative,2023-11-24,4,Vegetarian,Yes
RSP004422,ALM01279,EVT00084,Declined,2025-07-18,1,,Not Yet
RSP004423,ALM00934,EVT00145,Confirmed,2024-12-05,1,Vegetarian,Yes
RSP004424,ALM00548,EVT00120,Tentative,2025-12-24,2,Vegetarian,Yes
RSP004425,ALM02666,EVT00049,Tentative,2024-05-14,3,,Yes
RSP004426,ALM03419,EVT00059,Confirmed,2024-08-23,4,,Yes
RSP004427,ALM01107,EVT00038,Confirmed,2026-03-03,0,,Yes
RSP004428,ALM00013,EVT00106,Confirmed,2025-02-24,4,,Not Yet
RSP004429,ALM02543,EVT00073,Confirmed,2024-12-11,4,,Not Yet
RSP004430,ALM02613,EVT00128,Confirmed,2025-08-22,0,,Yes
RSP004431,ALM00222,EVT00106,Declined,2025-04-12,1,,Not Yet
RSP004432,ALM00320,EVT00147,Confirmed,2025-01-09,3,,Yes
RSP004433,ALM02450,EVT00116,Declined,2026-04-19,4,,Yes
RSP004434,ALM01464,EVT00144,Confirmed,2025-02-14,3,,Yes
RSP004435,ALM02300,EVT00085,Confirmed,2025-08-04,0,,Yes
RSP004436,ALM02707,EVT00025,Confirmed,2025-11-06,1,Vegan,Yes
RSP004437,ALM00885,EVT00053,Not Responded,2024-04-10,4,,Yes
RSP004438,ALM00125,EVT00040,Not Responded,2026-01-22,0,Vegetarian,Yes
RSP004439,ALM03493,EVT00002,Confirmed,2024-10-20,3,,Yes
RSP004440,ALM02722,EVT00048,Tentative,2024-05-20,4,,No
RSP004441,ALM00113,EVT00101,Tentative,2025-05-01,1,,Yes
RSP004442,ALM01156,EVT00007,Not Responded,2024-10-07,3,,Not Yet
RSP004443,ALM01860,EVT00068,Not Responded,2024-01-06,4,Wheelchair Access,No
RSP004444,ALM02648,EVT00051,Tentative,2024-12-08,2,,Yes
RSP004445,ALM02953,EVT00107,Not Responded,2024-06-25,2,,Yes
RSP004446,ALM01571,EVT00050,Confirmed,2026-02-09,1,,No
RSP004447,ALM02860,EVT00016,Confirmed,2024-03-18,0,,Yes
RSP004448,ALM02969,EVT00084,Confirmed,2025-06-06,3,,Yes
RSP004449,ALM00501,EVT00010,Confirmed,2025-11-23,2,,Not Yet
RSP004450,ALM00967,EVT00113,Tentative,2024-11-07,0,Gluten-Free,Yes
RSP004451,ALM01267,EVT00031,Declined,2025-10-12,2,,Not Yet
RSP004452,ALM00264,EVT00045,Tentative,2025-11-02,1,,Not Yet
RSP004453,ALM01535,EVT00046,Confirmed,2025-05-01,1,,Yes
RSP004454,ALM00066,EVT00078,Declined,2024-05-05,2,,No
RSP004455,ALM00474,EVT00044,Declined,2025-05-16,4,Wheelchair Access,Yes
RSP004456,ALM01428,EVT00089,Declined,2025-02-04,2,,Not Yet
RSP004457,ALM00979,EVT00121,Confirmed,2023-12-21,3,,No
RSP004458,ALM02895,EVT00092,Confirmed,2024-12-09,4,Wheelchair Access,No
RSP004459,ALM03105,EVT00061,Confirmed,2026-01-11,2,Vegetarian,Yes
RSP004460,ALM02731,EVT00038,Declined,2026-02-09,0,,Yes
RSP004461,ALM02586,EVT00111,Not Responded,2024-03-13,1,,Yes
RSP004462,ALM00764,EVT00139,Not Responded,2025-03-02,3,,No
RSP004463,ALM00276,EVT00091,Confirmed,2025-03-23,1,,Yes
RSP004464,ALM02946,EVT00075,Confirmed,2025-04-21,0,,Yes
RSP004465,ALM00024,EVT00129,Confirmed,2026-03-14,3,,Yes
RSP004466,ALM03300,EVT00070,Tentative,2023-10-08,2,Gluten-Free,Yes
RSP004467,ALM00701,EVT00088,Not Responded,2024-12-12,3,,Yes
RSP004468,ALM00594,EVT00132,Declined,2023-10-27,1,,No
RSP004469,ALM03066,EVT00119,Declined,2025-06-23,4,Wheelchair Access,Yes
RSP004470,ALM02508,EVT00058,Confirmed,2024-12-10,0,,Yes
RSP004471,ALM03240,EVT00061,Not Responded,2026-03-10,1,,Yes
RSP004472,ALM01887,EVT00112,Confirmed,2026-01-18,2,Gluten-Free,Yes
RSP004473,ALM00430,EVT00065,Not Responded,2024-02-11,3,,Yes
RSP004474,ALM00199,EVT00025,Confirmed,2025-11-07,4,,Yes
RSP004475,ALM01175,EVT00005,Confirmed,2025-01-22,3,,Not Yet
RSP004476,ALM01989,EVT00004,Not Responded,2023-12-08,3,,Yes
RSP004477,ALM01615,EVT00024,Confirmed,2026-02-01,4,,Yes
RSP004478,ALM02286,EVT00049,Tentative,2024-06-10,1,,Yes
RSP004479,ALM00369,EVT00099,Confirmed,2024-11-12,0,,Yes
RSP004480,ALM02038,EVT00063,Not Responded,2024-04-09,4,,Not Yet
RSP004481,ALM02661,EVT00087,Confirmed,2025-03-19,1,,Not Yet
RSP004482,ALM03338,EVT00097,Tentative,2024-09-01,3,,Yes
RSP004483,ALM01385,EVT00040,Declined,2026-01-17,4,,Not Yet
RSP004484,ALM00181,EVT00001,Declined,2024-09-27,1,,Yes
RSP004485,ALM00990,EVT00110,Declined,2024-08-18,3,,Yes
RSP004486,ALM00954,EVT00017,Declined,2024-11-03,0,Vegetarian,Not Yet
RSP004487,ALM01892,EVT00001,Declined,2024-08-30,4,,Yes
RSP004488,ALM03202,EVT00062,Declined,2025-08-24,1,,No
RSP004489,ALM01065,EVT00120,Confirmed,2026-01-03,3,,Yes
RSP004490,ALM02547,EVT00095,Confirmed,2025-04-09,3,,Not Yet
RSP004491,ALM01984,EVT00132,Declined,2023-11-20,1,Vegan,No
RSP004492,ALM00031,EVT00022,Not Responded,2025-12-16,3,,Not Yet
RSP004493,ALM01667,EVT00004,Not Responded,2023-11-25,2,Gluten-Free,Yes
RSP004494,ALM01102,EVT00090,Tentative,2024-08-28,2,,Yes
RSP004495,ALM02619,EVT00087,Declined,2025-04-02,4,,Not Yet
RSP004496,ALM00102,EVT00048,Declined,2024-05-30,2,,No
RSP004497,ALM03033,EVT00109,Declined,2024-02-05,4,,Yes
RSP004498,ALM01542,EVT00043,Confirmed,2026-04-06,2,Wheelchair Access,No
RSP004499,ALM01196,EVT00051,Not Responded,2024-10-24,4,,Yes
RSP004500,ALM01543,EVT00077,Tentative,2025-07-10,2,,Yes
RSP004501,ALM02768,EVT00035,Confirmed,2025-07-01,1,,No
RSP004502,ALM03099,EVT00150,Tentative,2026-02-09,1,,No
RSP004503,ALM02761,EVT00136,Declined,2024-09-28,2,Gluten-Free,No
RSP004504,ALM00303,EVT00030,Confirmed,2024-10-13,0,,Not Yet
RSP004505,ALM02809,EVT00123,Confirmed,2024-10-28,1,,No
RSP004506,ALM00458,EVT00131,Declined,2025-11-08,2,,Yes
RSP004507,ALM02769,EVT00085,Not Responded,2025-07-18,4,,No
RSP004508,ALM03434,EVT00120,Not Responded,2026-01-16,0,Vegan,Yes
RSP004509,ALM00999,EVT00132,Confirmed,2023-10-16,1,,Not Yet
RSP004510,ALM01339,EVT00006,Confirmed,2024-09-20,0,,Yes
RSP004511,ALM02768,EVT00047,Declined,2024-09-14,0,,Yes
RSP004512,ALM01668,EVT00141,Confirmed,2024-04-08,2,Vegan,Not Yet
RSP004513,ALM00331,EVT00060,Confirmed,2024-02-03,3,,Yes
RSP004514,ALM02896,EVT00085,Not Responded,2025-07-30,2,,Yes
RSP004515,ALM02826,EVT00060,Confirmed,2024-01-26,2,Vegan,Yes
RSP004516,ALM02982,EVT00065,Tentative,2024-02-25,2,,Yes
RSP004517,ALM03374,EVT00081,Confirmed,2023-11-24,1,,Yes
RSP004518,ALM00754,EVT00041,Not Responded,2023-09-18,0,Vegan,Not Yet
RSP004519,ALM01857,EVT00101,Declined,2025-03-18,3,,Yes
RSP004520,ALM00229,EVT00020,Confirmed,2024-08-03,0,Wheelchair Access,Not Yet
RSP004521,ALM01568,EVT00149,Declined,2025-05-29,3,Vegan,Yes
RSP004522,ALM00196,EVT00053,Declined,2024-04-11,4,Vegan,Yes
RSP004523,ALM03209,EVT00057,Tentative,2026-01-22,1,,No
RSP004524,ALM00594,EVT00061,Declined,2026-02-06,3,,Yes
RSP004525,ALM00175,EVT00118,Not Responded,2025-09-06,4,,Yes
RSP004526,ALM01910,EVT00014,Confirmed,2025-04-24,1,,Not Yet
RSP004527,ALM00296,EVT00119,Declined,2025-06-21,3,,Yes
RSP004528,ALM00530,EVT00132,Confirmed,2023-10-05,1,,Not Yet
RSP004529,ALM00970,EVT00123,Not Responded,2024-12-02,4,,Yes
RSP004530,ALM03305,EVT00080,Declined,2025-08-07,3,,Not Yet
RSP004531,ALM02737,EVT00003,Declined,2025-11-30,0,Gluten-Free,Yes
RSP004532,ALM02390,EVT00055,Declined,2026-02-10,2,,Yes
RSP004533,ALM01880,EVT00145,Not Responded,2024-11-20,3,,Not Yet
RSP004534,ALM01976,EVT00075,Not Responded,2025-05-09,2,Gluten-Free,Yes
RSP004535,ALM00421,EVT00040,Confirmed,2026-02-15,4,,Yes
RSP004536,ALM02230,EVT00128,Declined,2025-07-31,3,Vegan,Yes
RSP004537,ALM02880,EVT00082,Tentative,2025-10-08,4,,No
RSP004538,ALM00435,EVT00017,Declined,2024-11-24,3,,Yes
RSP004539,ALM03492,EVT00016,Tentative,2024-04-17,0,Wheelchair Access,Yes
RSP004540,ALM02667,EVT00019,Confirmed,2024-05-04,2,Wheelchair Access,No
RSP004541,ALM00675,EVT00017,Confirmed,2024-10-25,2,Gluten-Free,Not Yet
RSP004542,ALM01529,EVT00020,Tentative,2024-08-30,4,,Yes
RSP004543,ALM01061,EVT00009,Declined,2025-06-27,4,,Not Yet
RSP004544,ALM03395,EVT00107,Confirmed,2024-07-24,1,,Yes
RSP004545,ALM00666,EVT00007,Confirmed,2024-11-09,3,Wheelchair Access,Yes
RSP004546,ALM01554,EVT00126,Confirmed,2025-03-16,2,,Yes
RSP004547,ALM03292,EVT00149,Declined,2025-06-11,4,,No
RSP004548,ALM01520,EVT00074,Tentative,2024-11-23,0,,Not Yet
RSP004549,ALM01399,EVT00057,Confirmed,2026-02-12,3,Vegetarian,No
RSP004550,ALM01905,EVT00048,Confirmed,2024-06-29,3,,No
RSP004551,ALM00144,EVT00030,Not Responded,2024-11-12,0,,Yes
RSP004552,ALM00538,EVT00012,Not Responded,2025-05-03,1,Gluten-Free,Yes
RSP004553,ALM03197,EVT00052,Confirmed,2025-12-27,3,,Not Yet
RSP004554,ALM02637,EVT00002,Not Responded,2024-11-11,1,,Yes
RSP004555,ALM02357,EVT00068,Confirmed,2024-01-04,0,,Yes
RSP004556,ALM01047,EVT00026,Confirmed,2025-05-21,3,Vegetarian,Yes
RSP004557,ALM02547,EVT00006,Confirmed,2024-09-27,2,,No
RSP004558,ALM02476,EVT00097,Tentative,2024-08-10,2,,Yes
RSP004559,ALM00402,EVT00006,Not Responded,2024-10-05,4,,Not Yet
RSP004560,ALM03256,EVT00053,Declined,2024-04-03,1,,Not Yet
RSP004561,ALM02233,EVT00049,Tentative,2024-05-26,1,,Not Yet
RSP004562,ALM03034,EVT00037,Tentative,2026-03-01,0,,No
RSP004563,ALM01080,EVT00041,Declined,2023-10-17,2,Wheelchair Access,Yes
RSP004564,ALM00170,EVT00095,Confirmed,2025-05-17,2,,Not Yet
RSP004565,ALM01528,EVT00014,Confirmed,2025-04-05,2,,No
RSP004566,ALM00768,EVT00018,Confirmed,2024-08-06,0,Vegan,Not Yet
RSP004567,ALM00809,EVT00035,Tentative,2025-06-24,1,,Yes
RSP004568,ALM02226,EVT00090,Not Responded,2024-08-27,1,Gluten-Free,Not Yet
RSP004569,ALM02062,EVT00107,Not Responded,2024-07-04,3,Wheelchair Access,Yes
RSP004570,ALM01835,EVT00112,Tentative,2026-01-02,4,,Yes
RSP004571,ALM01182,EVT00059,Confirmed,2024-08-16,3,,No
RSP004572,ALM01518,EVT00038,Not Responded,2026-02-02,2,,No
RSP004573,ALM00738,EVT00142,Declined,2026-02-03,4,,Yes
RSP004574,ALM00428,EVT00073,Declined,2025-01-30,4,,Yes
RSP004575,ALM02234,EVT00106,Confirmed,2025-03-13,0,Gluten-Free,Yes
RSP004576,ALM02817,EVT00035,Confirmed,2025-05-21,3,,Yes
RSP004577,ALM03473,EVT00004,Confirmed,2023-12-22,4,,No
RSP004578,ALM00256,EVT00092,Confirmed,2024-11-24,3,,No
RSP004579,ALM00916,EVT00102,Not Responded,2024-12-30,0,,Yes
RSP004580,ALM03089,EVT00015,Confirmed,2024-06-13,2,,No
RSP004581,ALM02136,EVT00123,Confirmed,2024-11-13,3,,Not Yet
RSP004582,ALM02039,EVT00088,Declined,2024-12-27,0,,Yes
RSP004583,ALM01625,EVT00041,Tentative,2023-10-14,1,,Yes
RSP004584,ALM01932,EVT00039,Not Responded,2025-07-23,2,,Yes
RSP004585,ALM02647,EVT00111,Confirmed,2024-03-09,3,,Not Yet
