EngagementID,AlumniID,EventsAttended,DonationCount,TotalAmountDonated,MentorshipsActive,VolunteerHours,ProfileCompleteness,EmailEngagementRate,LastActivityDate,EngagementScore,EngagementTier,AssignedTo,LastReviewDate
ENG001895,ALM01895,1,1,100000,0,0,96,0.037,2025-06-07,7,Low,Staff_14,2025-09-10
ENG001896,ALM01896,2,1,100000,0,0,78,0.181,2025-06-30,8,Medium,Staff_10,2025-09-10
ENG001897,ALM01897,2,1,190,0,0,60,0.041,2025-10-24,3,Low,Staff_18,2025-10-10
ENG001898,ALM01898,2,0,0,0,0,44,0.306,2025-08-04,2,Low,Staff_06,2025-09-16
ENG001899,ALM01899,2,0,0,0,0,82,0.319,2025-08-29,4,Low,Staff_14,2025-09-12
ENG001900,ALM01900,2,0,0,0,0,50,0.142,2025-09-26,3,Low,Staff_13,2025-08-11
ENG001901,ALM01901,4,0,0,0,0,73,0.198,2025-11-01,4,Low,Staff_03,2025-08-24
ENG001902,ALM01902,2,2,50204,0,0,33,0.506,2025-10-09,6,Low,Staff_05,2025-08-14
ENG001903,ALM01903,2,1,25000,0,0,38,0.106,2025-08-12,6,Low,Staff_07,2025-09-13
ENG001904,ALM01904,0,0,0,0,0,84,0.162,2025-07-28,3,Low,Staff_20,2025-08-22
ENG001905,ALM01905,2,3,50131,0,0,81,0.967,2025-05-31,8,Medium,Staff_18,2025-09-18
ENG001906,ALM01906,3,2,539,0,0,34,0.768,2025-10-06,2,Low,Staff_04,2025-10-09
ENG001907,ALM01907,2,0,0,0,0,39,0.015,2025-06-25,2,Low,Staff_11,2025-09-26
ENG001908,ALM01908,2,1,25000,0,0,67,0.765,2025-08-23,7,Low,Staff_07,2025-09-24
ENG001909,ALM01909,6,1,50000,0,0,75,0.026,2025-07-02,10,Medium,Staff_02,2025-09-23
ENG001910,ALM01910,3,0,0,0,0,57,0.58,2025-08-08,3,Low,Staff_20,2025-10-26
ENG001911,ALM01911,0,1,250000,0,0,86,0.66,2025-05-10,7,Low,Staff_07,2025-09-05
ENG001912,ALM01912,4,2,125000,0,0,82,0.065,2025-06-05,9,Medium,Staff_03,2025-10-08
ENG001913,ALM01913,1,0,0,0,0,50,0.27,2025-08-19,2,Low,Staff_19,2025-08-29
ENG001914,ALM01914,2,1,10000,0,0,82,0.874,2025-10-15,8,Medium,Staff_04,2025-10-24
ENG001915,ALM01915,3,0,0,0,0,92,0.527,2025-07-22,4,Low,Staff_11,2025-10-17
ENG001916,ALM01916,1,0,0,0,0,74,0.812,2025-10-23,2,Low,Staff_14,2025-10-05
ENG001917,ALM01917,2,1,68,0,0,60,0.465,2025-09-02,3,Low,Staff_11,2025-09-29
ENG001918,ALM01918,5,1,25000,0,0,67,0.347,2025-07-15,8,Medium,Staff_09,2025-10-19
ENG001919,ALM01919,5,0,0,0,0,43,0.461,2025-09-12,3,Low,Staff_12,2025-09-28
ENG001920,ALM01920,3,1,100000,0,0,33,0.316,2025-07-26,6,Low,Staff_06,2025-10-20
ENG001921,ALM01921,2,3,614,0,0,91,0.658,2025-05-07,4,Low,Staff_09,2025-10-03
ENG001922,ALM01922,1,0,0,0,0,61,0.668,2025-10-25,2,Low,Staff_15,2025-09-17
ENG001923,ALM01923,1,3,1185,1,98,77,0.896,2025-08-03,5,Low,Staff_14,2025-09-07
ENG001924,ALM01924,2,1,164,0,0,49,0.604,2025-06-08,2,Low,Staff_05,2025-09-06
ENG001925,ALM01925,6,0,0,0,0,30,0.918,2025-07-12,4,Low,Staff_17,2025-08-26
ENG001926,ALM01926,3,2,250246,2,68,47,0.502,2025-10-18,8,Medium,Staff_20,2025-10-31
ENG001927,ALM01927,4,0,0,0,0,34,0.934,2025-06-13,3,Low,Staff_06,2025-08-18
ENG001928,ALM01928,2,0,0,0,0,82,0.021,2025-10-05,4,Low,Staff_16,2025-09-29
ENG001929,ALM01929,1,0,0,0,0,89,0.05,2025-07-10,3,Low,Staff_07,2025-08-08
ENG001930,ALM01930,0,0,0,0,0,50,0.9,2025-05-27,2,Low,Staff_01,2025-08-29
ENG001931,ALM01931,3,0,0,1,51,50,0.585,2025-08-16,4,Low,Staff_03,2025-10-06
ENG001932,ALM01932,2,1,236,1,65,76,0.298,2025-08-26,5,Low,Staff_19,2025-10-25
ENG001933,ALM01933,0,1,250000,0,0,44,0.98,2025-06-08,5,Low,Staff_20,2025-09-11
ENG001934,ALM01934,4,0,0,0,0,78,0.169,2025-06-23,5,Low,Staff_20,2025-10-31
ENG001935,ALM01935,1,0,0,0,0,90,0.451,2025-07-28,3,Low,Staff_04,2025-08-24
ENG001936,ALM01936,1,1,435,0,0,83,0.969,2025-09-19,3,Low,Staff_13,2025-08-30
ENG001937,ALM01937,2,0,0,0,0,100,0.286,2025-08-17,5,Low,Staff_20,2025-09-06
ENG001938,ALM01938,2,0,0,0,0,39,0.873,2025-09-12,2,Low,Staff_12,2025-09-12
ENG001939,ALM01939,2,0,0,0,0,92,0.811,2025-07-11,4,Low,Staff_19,2025-10-09
ENG001940,ALM01940,3,2,716,0,0,47,0.89,2025-05-23,2,Low,Staff_12,2025-08-18
ENG001941,ALM01941,1,1,100000,0,0,98,0.367,2025-08-21,7,Low,Staff_03,2025-10-10
ENG001942,ALM01942,1,1,10000,0,0,42,0.357,2025-09-04,5,Low,Staff_12,2025-09-17
ENG001943,ALM01943,5,2,871,0,0,77,0.214,2025-09-19,5,Low,Staff_02,2025-08-29
ENG001944,ALM01944,4,2,10164,0,0,35,0.435,2025-06-24,7,Low,Staff_07,2025-10-24
ENG001945,ALM01945,4,0,0,1,5,36,0.816,2025-06-18,4,Low,Staff_20,2025-09-15
ENG001946,ALM01946,3,3,973,0,0,42,0.269,2025-09-28,2,Low,Staff_17,2025-10-02
ENG001947,ALM01947,2,0,0,0,0,48,0.594,2025-09-07,2,Low,Staff_17,2025-09-16
ENG001948,ALM01948,2,1,250000,0,0,34,0.556,2025-07-30,6,Low,Staff_17,2025-09-19
ENG001949,ALM01949,2,1,250000,0,0,43,0.045,2025-06-01,6,Low,Staff_20,2025-09-13
ENG001950,ALM01950,3,1,249,0,0,32,0.711,2025-07-10,2,Low,Staff_11,2025-10-21
ENG001951,ALM01951,2,1,10000,0,0,30,0.198,2025-07-10,6,Low,Staff_13,2025-09-21
ENG001952,ALM01952,2,0,0,1,92,56,0.536,2025-09-30,4,Low,Staff_14,2025-08-08
ENG001953,ALM01953,1,0,0,0,0,35,0.193,2025-10-15,1,Low,Staff_03,2025-09-22
ENG001954,ALM01954,3,0,0,1,47,57,0.52,2025-08-01,4,Low,Staff_03,2025-10-07
ENG001955,ALM01955,0,1,108,0,0,35,0.541,2025-06-09,1,Low,Staff_04,2025-08-12
ENG001956,ALM01956,4,0,0,0,0,46,0.284,2025-06-06,3,Low,Staff_02,2025-09-16
ENG001957,ALM01957,3,0,0,0,0,46,0.028,2025-06-22,2,Low,Staff_05,2025-08-07
ENG001958,ALM01958,3,0,0,0,0,36,0.598,2025-07-04,2,Low,Staff_11,2025-09-01
ENG001959,ALM01959,3,0,0,0,0,79,0.85,2025-05-20,4,Low,Staff_06,2025-10-14
ENG001960,ALM01960,4,1,203,0,0,97,0.436,2025-06-28,5,Low,Staff_03,2025-10-16
ENG001961,ALM01961,4,0,0,0,0,75,0.843,2025-09-25,5,Low,Staff_05,2025-10-27
ENG001962,ALM01962,2,0,0,0,0,32,0.918,2025-05-07,2,Low,Staff_01,2025-09-18
ENG001963,ALM01963,3,2,50233,0,0,34,0.409,2025-07-12,6,Low,Staff_20,2025-09-18
ENG001964,ALM01964,1,2,678,0,0,63,0.103,2025-06-28,2,Low,Staff_06,2025-09-03
ENG001965,ALM01965,4,1,250000,0,0,84,0.689,2025-08-10,9,Medium,Staff_11,2025-09-13
ENG001966,ALM01966,3,0,0,0,0,67,0.895,2025-10-12,3,Low,Staff_06,2025-10-04
ENG001967,ALM01967,4,1,232,0,0,33,0.678,2025-05-09,3,Low,Staff_15,2025-10-28
ENG001968,ALM01968,1,0,0,0,0,74,0.903,2025-08-22,2,Low,Staff_09,2025-09-11
ENG001969,ALM01969,4,1,66,0,0,64,0.949,2025-05-18,4,Low,Staff_08,2025-09-16
ENG001970,ALM01970,3,3,668,0,0,46,0.643,2025-08-11,2,Low,Staff_05,2025-08-29
ENG001971,ALM01971,2,1,299,0,0,71,0.756,2025-08-29,3,Low,Staff_16,2025-10-24
ENG001972,ALM01972,4,1,275,0,0,96,0.098,2025-08-24,5,Low,Staff_07,2025-10-24
ENG001973,ALM01973,2,0,0,0,0,88,0.828,2025-08-21,4,Low,Staff_15,2025-10-21
ENG001974,ALM01974,2,1,293,0,0,74,0.969,2025-10-01,3,Low,Staff_16,2025-08-31
ENG001975,ALM01975,2,3,100389,0,0,77,0.779,2025-08-14,8,Medium,Staff_05,2025-08-17
ENG001976,ALM01976,2,0,0,0,0,46,0.917,2025-08-07,2,Low,Staff_13,2025-10-28
ENG001977,ALM01977,2,0,0,0,0,73,0.228,2025-07-27,3,Low,Staff_03,2025-10-27
ENG001978,ALM01978,1,1,50000,1,65,95,0.82,2025-09-21,8,Medium,Staff_07,2025-10-18
ENG001979,ALM01979,2,1,203,0,0,38,0.245,2025-07-03,2,Low,Staff_07,2025-08-18
ENG001980,ALM01980,3,2,10300,1,40,76,0.362,2025-07-07,9,Medium,Staff_06,2025-10-28
ENG001981,ALM01981,3,0,0,0,0,30,0.798,2025-09-06,2,Low,Staff_09,2025-09-07
ENG001982,ALM01982,1,0,0,0,0,70,0.892,2025-05-08,2,Low,Staff_05,2025-10-23
ENG001983,ALM01983,2,1,247,0,0,39,0.426,2025-07-07,2,Low,Staff_03,2025-10-03
ENG001984,ALM01984,3,0,0,0,0,37,0.483,2025-07-22,2,Low,Staff_12,2025-09-29
ENG001985,ALM01985,5,0,0,0,0,74,0.333,2025-08-13,4,Low,Staff_02,2025-10-23
ENG001986,ALM01986,6,1,90,0,0,55,0.751,2025-09-02,5,Low,Staff_06,2025-09-03
ENG001987,ALM01987,2,0,0,0,0,99,0.744,2025-08-15,4,Low,Staff_12,2025-09-26
ENG001988,ALM01988,2,0,0,0,0,64,0.905,2025-06-25,3,Low,Staff_15,2025-08-27
ENG001989,ALM01989,3,0,0,0,0,33,0.585,2025-09-27,2,Low,Staff_06,2025-08-24
ENG001990,ALM01990,1,0,0,1,40,54,0.53,2025-05-22,3,Low,Staff_11,2025-10-19
ENG001991,ALM01991,2,1,250000,0,0,77,0.345,2025-07-29,8,Medium,Staff_04,2025-09-18
ENG001992,ALM01992,3,1,279,0,0,48,0.76,2025-10-01,2,Low,Staff_06,2025-08-20
ENG001993,ALM01993,1,0,0,0,0,38,0.913,2025-09-17,1,Low,Staff_16,2025-11-01
ENG001994,ALM01994,1,0,0,0,0,96,0.312,2025-07-28,3,Low,Staff_20,2025-10-07
ENG001995,ALM01995,1,1,157,0,0,89,0.546,2025-09-26,3,Low,Staff_11,2025-08-19
ENG001996,ALM01996,1,1,154,0,0,52,0.483,2025-06-05,2,Low,Staff_13,2025-09-21
ENG001997,ALM01997,2,0,0,0,0,80,0.731,2025-07-25,4,Low,Staff_19,2025-10-22
ENG001998,ALM01998,0,2,110000,0,0,93,0.971,2025-08-07,7,Low,Staff_18,2025-09-24
ENG001999,ALM01999,0,0,0,1,57,68,0.859,2025-08-08,3,Low,Staff_03,2025-10-11
ENG002000,ALM02000,3,0,0,0,0,95,0.161,2025-06-03,4,Low,Staff_20,2025-09-27
ENG002001,ALM02001,4,0,0,0,0,30,0.406,2025-09-10,3,Low,Staff_13,2025-08-13
ENG002002,ALM02002,1,0,0,0,0,51,0.834,2025-09-10,2,Low,Staff_12,2025-10-29
ENG002003,ALM02003,1,1,25000,0,0,54,0.171,2025-05-29,6,Low,Staff_02,2025-09-14
ENG002004,ALM02004,1,1,144,0,0,49,0.914,2025-05-20,1,Low,Staff_07,2025-10-08
ENG002005,ALM02005,2,0,0,0,0,89,0.056,2025-08-12,4,Low,Staff_03,2025-09-21
ENG002006,ALM02006,3,0,0,0,0,31,0.562,2025-09-16,2,Low,Staff_18,2025-10-16
ENG002007,ALM02007,4,0,0,0,0,94,0.651,2025-06-15,5,Low,Staff_20,2025-09-17
ENG002008,ALM02008,1,0,0,0,0,67,0.654,2025-10-21,2,Low,Staff_15,2025-09-20
ENG002009,ALM02009,4,2,260000,0,0,60,0.449,2025-05-21,8,Medium,Staff_06,2025-10-13
ENG002010,ALM02010,2,2,25366,0,0,88,0.246,2025-09-28,8,Medium,Staff_08,2025-10-25
ENG002011,ALM02011,2,0,0,0,0,81,0.165,2025-10-28,4,Low,Staff_15,2025-08-06
ENG002012,ALM02012,0,1,56,0,0,76,0.187,2025-07-21,3,Low,Staff_01,2025-09-04
ENG002013,ALM02013,0,0,0,0,0,97,0.847,2025-06-14,3,Low,Staff_01,2025-08-31
ENG002014,ALM02014,1,0,0,0,0,58,0.626,2025-06-08,2,Low,Staff_18,2025-10-22
ENG002015,ALM02015,0,0,0,0,0,48,0.831,2025-06-05,1,Low,Staff_20,2025-08-16
ENG002016,ALM02016,4,0,0,0,0,58,0.705,2025-10-12,4,Low,Staff_03,2025-10-24
ENG002017,ALM02017,1,0,0,0,0,71,0.221,2025-06-10,2,Low,Staff_11,2025-09-08
ENG002018,ALM02018,5,0,0,0,0,43,0.804,2025-09-05,3,Low,Staff_16,2025-08-08
ENG002019,ALM02019,1,0,0,0,0,87,0.963,2025-06-24,3,Low,Staff_02,2025-09-13
ENG002020,ALM02020,2,1,396,0,0,63,0.922,2025-09-21,3,Low,Staff_04,2025-08-07
ENG002021,ALM02021,0,1,100000,0,0,58,0.563,2025-08-01,6,Low,Staff_06,2025-08-05
ENG002022,ALM02022,1,0,0,0,0,76,0.509,2025-07-12,3,Low,Staff_05,2025-08-22
ENG002023,ALM02023,3,1,382,1,6,44,0.94,2025-07-09,3,Low,Staff_08,2025-08-31
ENG002024,ALM02024,3,0,0,0,0,76,0.218,2025-08-05,4,Low,Staff_03,2025-09-28
ENG002025,ALM02025,3,1,274,0,0,93,0.415,2025-08-31,4,Low,Staff_15,2025-10-25
ENG002026,ALM02026,1,0,0,0,0,74,0.829,2025-06-08,2,Low,Staff_20,2025-10-05
ENG002027,ALM02027,5,0,0,0,0,80,0.798,2025-05-11,5,Low,Staff_11,2025-09-10
ENG002028,ALM02028,2,1,250000,0,0,59,0.625,2025-07-19,7,Low,Staff_11,2025-10-02
ENG002029,ALM02029,4,3,50714,0,0,100,0.556,2025-06-26,10,Medium,Staff_20,2025-10-07
ENG002030,ALM02030,1,0,0,0,0,30,0.614,2025-09-18,1,Low,Staff_15,2025-10-29
ENG002031,ALM02031,4,1,133,1,66,68,0.897,2025-06-06,5,Low,Staff_12,2025-08-08
ENG002032,ALM02032,1,1,353,0,0,35,0.884,2025-06-07,1,Low,Staff_05,2025-08-25
ENG002033,ALM02033,3,0,0,0,0,33,0.333,2025-08-12,2,Low,Staff_01,2025-08-04
ENG002034,ALM02034,0,1,362,0,0,61,0.35,2025-08-17,2,Low,Staff_18,2025-08-19
ENG002035,ALM02035,3,0,0,0,0,83,0.642,2025-07-04,4,Low,Staff_08,2025-08-18
ENG002036,ALM02036,5,0,0,0,0,88,0.335,2025-07-08,5,Low,Staff_05,2025-08-29
ENG002037,ALM02037,2,0,0,0,0,44,0.222,2025-07-23,2,Low,Staff_16,2025-10-20
ENG002038,ALM02038,3,0,0,0,0,83,0.116,2025-06-30,4,Low,Staff_11,2025-10-11
ENG002039,ALM02039,1,0,0,0,0,72,0.322,2025-10-27,2,Low,Staff_04,2025-08-18
ENG002040,ALM02040,3,0,0,0,0,45,0.115,2025-09-26,2,Low,Staff_07,2025-10-16
ENG002041,ALM02041,2,1,100000,0,0,61,0.292,2025-06-20,7,Low,Staff_08,2025-09-24
ENG002042,ALM02042,2,1,180,0,0,57,0.314,2025-09-14,3,Low,Staff_19,2025-10-22
ENG002043,ALM02043,0,1,10000,0,0,94,0.713,2025-08-07,7,Low,Staff_06,2025-09-04
ENG002044,ALM02044,2,0,0,1,91,46,0.377,2025-09-17,3,Low,Staff_06,2025-08-25
ENG002045,ALM02045,2,1,246,0,0,77,0.316,2025-05-11,4,Low,Staff_05,2025-09-14
ENG002046,ALM02046,4,0,0,0,0,70,0.055,2025-10-27,4,Low,Staff_13,2025-08-18
ENG002047,ALM02047,3,1,250000,0,0,39,0.866,2025-07-10,6,Low,Staff_14,2025-10-04
ENG002048,ALM02048,1,1,25000,0,0,88,0.607,2025-08-03,7,Low,Staff_15,2025-10-20
ENG002049,ALM02049,2,1,262,1,93,40,0.153,2025-09-12,3,Low,Staff_06,2025-10-21
ENG002050,ALM02050,1,0,0,0,0,46,0.583,2025-10-03,1,Low,Staff_05,2025-10-28
ENG002051,ALM02051,4,0,0,0,0,54,0.626,2025-05-08,4,Low,Staff_14,2025-10-09
ENG002052,ALM02052,1,0,0,0,0,93,0.463,2025-10-27,3,Low,Staff_20,2025-09-27
ENG002053,ALM02053,1,2,300000,0,0,96,0.585,2025-10-29,7,Low,Staff_17,2025-09-23
ENG002054,ALM02054,3,0,0,0,0,83,0.713,2025-05-10,4,Low,Staff_04,2025-08-06
ENG002055,ALM02055,2,0,0,0,0,82,0.187,2025-09-09,4,Low,Staff_08,2025-08-31
ENG002056,ALM02056,2,0,0,0,0,82,0.421,2025-10-02,4,Low,Staff_06,2025-08-21
ENG002057,ALM02057,1,0,0,0,0,95,0.08,2025-06-10,3,Low,Staff_14,2025-10-12
ENG002058,ALM02058,4,0,0,0,0,88,0.806,2025-10-12,5,Low,Staff_09,2025-10-14
ENG002059,ALM02059,1,1,245,0,0,42,0.916,2025-06-12,1,Low,Staff_01,2025-08-16
ENG002060,ALM02060,2,0,0,0,0,56,0.418,2025-08-06,3,Low,Staff_20,2025-08-06
ENG002061,ALM02061,2,0,0,0,0,70,0.289,2025-08-22,3,Low,Staff_13,2025-08-28
ENG002062,ALM02062,1,2,577,0,0,41,0.264,2025-08-27,1,Low,Staff_04,2025-09-22
ENG002063,ALM02063,3,0,0,0,0,64,0.442,2025-09-18,3,Low,Staff_06,2025-08-20
ENG002064,ALM02064,3,0,0,0,0,90,0.368,2025-07-10,4,Low,Staff_14,2025-10-17
ENG002065,ALM02065,0,1,10000,1,2,60,0.989,2025-10-11,7,Low,Staff_17,2025-08-08
ENG002066,ALM02066,3,1,494,0,0,67,0.748,2025-09-13,3,Low,Staff_06,2025-10-14
ENG002067,ALM02067,2,1,210,0,0,37,0.769,2025-06-09,2,Low,Staff_13,2025-08-16
ENG002068,ALM02068,1,0,0,0,0,47,0.735,2025-09-26,1,Low,Staff_07,2025-09-04
ENG002069,ALM02069,2,1,192,1,24,40,0.847,2025-08-10,3,Low,Staff_16,2025-08-22
ENG002070,ALM02070,0,0,0,0,0,90,0.561,2025-08-21,3,Low,Staff_10,2025-09-20
ENG002071,ALM02071,0,3,225000,0,0,59,0.621,2025-09-01,6,Low,Staff_15,2025-09-26
ENG002072,ALM02072,4,2,268,0,0,86,0.061,2025-08-21,5,Low,Staff_03,2025-08-19
ENG002073,ALM02073,4,0,0,0,0,54,0.094,2025-10-04,4,Low,Staff_17,2025-10-23
ENG002074,ALM02074,4,0,0,0,0,33,0.2,2025-08-06,3,Low,Staff_05,2025-08-22
ENG002075,ALM02075,0,2,514,0,0,62,0.212,2025-06-13,2,Low,Staff_07,2025-08-21
ENG002076,ALM02076,4,0,0,1,61,79,0.751,2025-09-17,6,Low,Staff_12,2025-10-29
ENG002077,ALM02077,2,0,0,0,0,84,0.058,2025-06-22,4,Low,Staff_20,2025-08-24
ENG002078,ALM02078,3,0,0,2,58,50,0.775,2025-08-10,5,Low,Staff_06,2025-09-08
ENG002079,ALM02079,1,0,0,0,0,47,0.536,2025-06-27,1,Low,Staff_07,2025-08-04
ENG002080,ALM02080,2,1,25000,0,0,58,0.777,2025-07-12,7,Low,Staff_01,2025-08-07
ENG002081,ALM02081,2,1,162,0,0,79,0.844,2025-08-15,4,Low,Staff_11,2025-09-12
ENG002082,ALM02082,4,1,388,0,0,42,0.39,2025-05-18,3,Low,Staff_05,2025-10-12
ENG002083,ALM02083,2,0,0,1,3,32,0.939,2025-07-21,3,Low,Staff_13,2025-09-15
ENG002084,ALM02084,1,1,188,0,0,53,0.509,2025-07-31,2,Low,Staff_13,2025-08-27
ENG002085,ALM02085,1,1,229,0,0,40,0.849,2025-08-03,1,Low,Staff_12,2025-10-14
ENG002086,ALM02086,5,0,0,0,0,76,0.832,2025-09-23,5,Low,Staff_17,2025-09-25
ENG002087,ALM02087,0,0,0,0,0,33,0.407,2025-05-16,1,Low,Staff_15,2025-09-12
ENG002088,ALM02088,4,0,0,0,0,67,0.697,2025-10-21,4,Low,Staff_05,2025-08-06
ENG002089,ALM02089,3,0,0,0,0,70,0.702,2025-09-26,3,Low,Staff_12,2025-08-19
ENG002090,ALM02090,3,1,419,0,0,85,0.386,2025-06-13,4,Low,Staff_04,2025-08-18
ENG002091,ALM02091,3,0,0,0,0,44,0.419,2025-10-20,2,Low,Staff_15,2025-08-28
ENG002092,ALM02092,6,0,0,1,59,46,0.288,2025-08-13,5,Low,Staff_08,2025-08-14
ENG002093,ALM02093,2,0,0,0,0,77,0.783,2025-06-18,4,Low,Staff_17,2025-08-24
ENG002094,ALM02094,0,0,0,0,0,45,0.817,2025-09-18,1,Low,Staff_17,2025-08-05
ENG002095,ALM02095,1,1,261,0,0,59,0.962,2025-08-10,2,Low,Staff_10,2025-10-22
ENG002096,ALM02096,3,0,0,0,0,49,0.594,2025-05-27,2,Low,Staff_19,2025-10-01
ENG002097,ALM02097,5,0,0,0,0,62,0.473,2025-09-15,4,Low,Staff_05,2025-10-12
ENG002098,ALM02098,0,2,250075,0,0,41,0.097,2025-08-27,5,Low,Staff_18,2025-09-03
ENG002099,ALM02099,1,0,0,0,0,73,0.847,2025-08-08,2,Low,Staff_05,2025-10-24
ENG002100,ALM02100,3,2,50429,0,0,90,0.197,2025-05-27,8,Medium,Staff_18,2025-10-09
ENG002101,ALM02101,0,1,350,0,0,70,0.976,2025-09-12,2,Low,Staff_05,2025-10-21
ENG002102,ALM02102,0,0,0,0,0,38,0.58,2025-06-22,1,Low,Staff_17,2025-10-02
ENG002103,ALM02103,1,0,0,0,0,77,0.636,2025-06-10,3,Low,Staff_10,2025-08-31
ENG002104,ALM02104,7,0,0,0,0,100,0.305,2025-10-23,7,Low,Staff_14,2025-08-05
ENG002105,ALM02105,2,1,97,0,0,99,0.608,2025-09-24,4,Low,Staff_10,2025-10-12
ENG002106,ALM02106,2,0,0,0,0,40,0.792,2025-09-02,2,Low,Staff_10,2025-09-12
ENG002107,ALM02107,0,0,0,0,0,55,0.967,2025-05-17,2,Low,Staff_04,2025-08-16
ENG002108,ALM02108,4,2,50443,0,0,93,0.971,2025-08-26,9,Medium,Staff_15,2025-10-03
ENG002109,ALM02109,4,0,0,0,0,74,0.586,2025-09-23,4,Low,Staff_11,2025-10-20
ENG002110,ALM02110,1,0,0,0,0,100,0.449,2025-06-18,4,Low,Staff_02,2025-09-20
ENG002111,ALM02111,1,1,204,1,36,94,0.793,2025-09-19,4,Low,Staff_03,2025-09-03
ENG002112,ALM02112,1,0,0,1,12,42,0.307,2025-08-27,2,Low,Staff_19,2025-10-29
ENG002113,ALM02113,6,1,50000,0,0,38,0.07,2025-10-06,8,Medium,Staff_20,2025-08-27
ENG002114,ALM02114,3,0,0,1,10,53,0.5,2025-10-10,4,Low,Staff_13,2025-09-06
ENG002115,ALM02115,3,0,0,0,0,53,0.713,2025-07-27,3,Low,Staff_12,2025-09-06
ENG002116,ALM02116,2,0,0,1,80,30,0.594,2025-06-03,3,Low,Staff_16,2025-09-26
ENG002117,ALM02117,2,1,421,0,0,49,0.405,2025-07-02,2,Low,Staff_17,2025-09-26
ENG002118,ALM02118,3,0,0,0,0,79,0.164,2025-05-30,4,Low,Staff_11,2025-10-26
ENG002119,ALM02119,2,0,0,0,0,64,0.663,2025-05-15,3,Low,Staff_02,2025-09-29
ENG002120,ALM02120,1,1,396,0,0,78,0.933,2025-09-24,3,Low,Staff_05,2025-09-30
ENG002121,ALM02121,4,0,0,0,0,66,0.759,2025-05-27,4,Low,Staff_18,2025-09-20
ENG002122,ALM02122,1,1,409,0,0,49,0.707,2025-05-06,1,Low,Staff_06,2025-10-31
ENG002123,ALM02123,1,1,77,1,11,36,0.133,2025-06-24,2,Low,Staff_16,2025-08-08
ENG002124,ALM02124,0,1,50000,0,0,61,0.415,2025-08-26,6,Low,Staff_18,2025-08-24
ENG002125,ALM02125,3,0,0,0,0,69,0.322,2025-08-24,3,Low,Staff_15,2025-10-14
ENG002126,ALM02126,2,1,497,0,0,72,0.792,2025-08-31,3,Low,Staff_11,2025-09-21
ENG002127,ALM02127,2,2,50433,0,0,80,0.115,2025-07-28,8,Medium,Staff_14,2025-10-05
ENG002128,ALM02128,0,1,65,0,0,44,0.708,2025-05-28,1,Low,Staff_13,2025-10-19
ENG002129,ALM02129,5,1,327,0,0,67,0.366,2025-11-01,4,Low,Staff_10,2025-10-08
ENG002130,ALM02130,3,0,0,0,0,59,0.557,2025-10-23,3,Low,Staff_11,2025-10-17
ENG002131,ALM02131,3,1,163,0,0,42,0.858,2025-09-20,2,Low,Staff_06,2025-09-17
ENG002132,ALM02132,0,1,92,0,0,50,0.531,2025-10-05,2,Low,Staff_03,2025-10-21
ENG002133,ALM02133,2,0,0,2,81,92,0.252,2025-05-11,6,Low,Staff_06,2025-10-17
ENG002134,ALM02134,2,1,58,0,0,34,0.789,2025-08-22,2,Low,Staff_04,2025-10-12
ENG002135,ALM02135,4,1,395,0,0,99,0.401,2025-10-21,5,Low,Staff_13,2025-09-30
ENG002136,ALM02136,3,2,100235,0,0,44,0.213,2025-06-29,6,Low,Staff_02,2025-10-24
ENG002137,ALM02137,1,0,0,0,0,52,0.129,2025-09-06,2,Low,Staff_01,2025-10-29
ENG002138,ALM02138,0,1,167,0,0,48,0.703,2025-09-30,1,Low,Staff_05,2025-08-12
ENG002139,ALM02139,1,0,0,0,0,45,0.394,2025-10-07,1,Low,Staff_08,2025-08-28
ENG002140,ALM02140,3,1,493,0,0,94,0.475,2025-06-06,4,Low,Staff_01,2025-09-13
ENG002141,ALM02141,2,3,772,0,0,78,0.679,2025-06-20,4,Low,Staff_15,2025-10-11
ENG002142,ALM02142,2,1,234,1,34,69,0.887,2025-07-08,4,Low,Staff_06,2025-08-25
ENG002143,ALM02143,2,1,192,0,0,82,0.666,2025-10-10,4,Low,Staff_16,2025-10-28
ENG002144,ALM02144,0,0,0,1,5,36,0.776,2025-10-04,2,Low,Staff_10,2025-10-27
ENG002145,ALM02145,4,0,0,1,21,59,0.187,2025-07-29,5,Low,Staff_11,2025-08-15
ENG002146,ALM02146,1,1,50000,0,0,75,0.211,2025-07-23,7,Low,Staff_15,2025-09-19
ENG002147,ALM02147,4,1,50000,0,0,38,0.751,2025-08-02,7,Low,Staff_10,2025-09-13
ENG002148,ALM02148,2,0,0,0,0,35,0.645,2025-06-14,2,Low,Staff_13,2025-09-18
ENG002149,ALM02149,4,1,371,1,83,93,0.932,2025-07-13,6,Low,Staff_20,2025-09-01
ENG002150,ALM02150,3,0,0,0,0,89,0.494,2025-05-12,4,Low,Staff_03,2025-09-18
ENG002151,ALM02151,0,2,459,0,0,92,0.69,2025-11-01,3,Low,Staff_20,2025-09-06
ENG002152,ALM02152,0,0,0,0,0,40,0.467,2025-09-07,1,Low,Staff_13,2025-10-10
ENG002153,ALM02153,2,0,0,0,0,86,0.914,2025-06-23,4,Low,Staff_11,2025-08-27
ENG002154,ALM02154,1,2,250338,0,0,37,0.144,2025-10-31,5,Low,Staff_12,2025-09-19
